,AGG,BND,DBC,DIA,EEM,EFA,EMB,EPI,EWA,EWC,EWG,EWH,EWJ,EWL,EWP,EWQ,EWT,EWU,EWW,EWY,EWZ,FXI,GDX,GLD,HYG,IBB,IEF,ILF,ITB,IWD,IWF,IWM,IWN,IWO,IYR,IYT,JNK,KRE,LQD,MDY,QQQ,RSP,RWR,SHY,SLV,SMH,SPY,TIP,TLT,UNG,USO,UUP,VGK,VNQ,VTV,VUG,XBI,XHB,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XRT
1993-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.092973709106445,,,,,,,,,,,,,,,,,,,,,,,
1993-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.092973709106445,,,,,,,,,,,,,,,,,,,,,,,
1993-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.023569107055664,,,,,,,,,,,,,,,,,,,,,,,
1993-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.058269500732422,,,,,,,,,,,,,,,,,,,,,,,
1993-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.19708824157715,,,,,,,,,,,,,,,,,,,,,,,
1993-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.283863067626953,,,,,,,,,,,,,,,,,,,,,,,
1993-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.422691345214844,,,,,,,,,,,,,,,,,,,,,,,
1993-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.422691345214844,,,,,,,,,,,,,,,,,,,,,,,
1993-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.440048217773438,,,,,,,,,,,,,,,,,,,,,,,
1993-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.38797378540039,,,,,,,,,,,,,,,,,,,,,,,
1993-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6656494140625,,,,,,,,,,,,,,,,,,,,,,,
1993-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.682987213134766,,,,,,,,,,,,,,,,,,,,,,,
1993-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.700359344482422,,,,,,,,,,,,,,,,,,,,,,,
